"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
3;"0623";"06.2.3";"000";"Paramedical services"
3;"0623";"06.2.3";"001";"Includes:"
3;"0623";"06.2.3";"001.001";"services of medical analysis laboratories and X-ray centres"
3;"0623";"06.2.3";"001.002";"services of freelance nurses and midwives"
3;"0623";"06.2.3";"001.003";"services of freelance acupuncturists, chiropractors, optometrists, physiotherapists, speech therapists, etc."
3;"0623";"06.2.3";"001.004";"medically prescribed corrective-gymnastic therapy"
3;"0623";"06.2.3";"001.005";"outpatient thermal bath or sea-water treatments"
3;"0623";"06.2.3";"001.006";"ambulance services"
3;"0623";"06.2.3";"001.007";"hire of therapeutic equipment"
3;"0623";"06.2.3";"002";"Also includes:"
3;"0623";"06.2.3";"002.001";"services of practitioners of traditional medicine"
4;"06231";"06.2.3.1";"000";"Services of medical analysis laboratories and X-ray centres"
4;"06231";"06.2.3.1";"001";"Includes:"
4;"06231";"06.2.3.1";"001.001";"services of medical analysis laboratories and X-ray centres including all diagnostic and imaging methods (i.e. CT, MRI, sonography)"
4;"06232";"06.2.3.2";"000";"Thermal-baths, corrective-gymnastic therapy, ambulance services and hire of therapeutic equipment"
4;"06232";"06.2.3.2";"001";"Includes:"
4;"06232";"06.2.3.2";"001.001";"thermal-baths, corrective-gymnastic therapy, ambulance services and hire of therapeutic equipment"
4;"06239";"06.2.3.9";"000";"Other paramedical services"
4;"06239";"06.2.3.9";"001";"Includes:"
4;"06239";"06.2.3.9";"001.001";"services of freelance nurses and midwives, acupuncturists, chiropractors, optometrists, physiotherapists, speech therapists etc."
2;"063";"06.3";"000";"Hospital services"
2;"063";"06.3";"001";"Hospitalization is defined as occurring when a patient is accommodated in a hospital for the duration of the treatment. Hospital day-care and home-based hospital treatment are included as are hospices for terminally ill persons. This group covers the services of general and specialist hospitals, the services of medical centres, maternity centres, nursing homes and convalescent homes which chiefly provide in-patient health care, the services of institutions serving old people in which medical monitoring is an essential component and the services of rehabilitation centres providing in-patient health care and rehabilitative therapy where the objective is to treat the patient rather than to provide long-term support. Hospitals are defined as institutions which offer in-patient care under direct supervision of qualified medical doctors. Medical centres, maternity centres, nursing homes and convalescent homes also provide in-patient care but their services are supervised and frequently delivered by staff of lower qualification than medical doctors."
2;"063";"06.3";"002";"This group does not cover the services of facilities, such as surgeries, clinics and dispensaries, devoted exclusively to outpatient care (s. 06.2). Nor does it include the services of retirement homes for elderly persons, institutions for disabled persons and rehabilitation centres providing primarily long-term support (s. 12.4)."
3;"0630";"06.3.0";"000";"Hospital services"
3;"0630";"06.3.0";"001";"Includes:"
3;"0630";"06.3.0";"001.001";"hospital services comprise the provision of the following services to hospital in-patients:"
3;"0630";"06.3.0";"001.002";"basic services:"
3;"0630";"06.3.0";"001.002.001";"administration"
3;"0630";"06.3.0";"001.002.002";"accommodation"
3;"0630";"06.3.0";"001.002.003";"food and drink"
3;"0630";"06.3.0";"001.002.004";"supervision and care by non-specialist staff (nursing auxiliaries)"
3;"0630";"06.3.0";"001.002.005";"first aid and resuscitation"
3;"0630";"06.3.0";"001.002.006";"ambulance transport"
3;"0630";"06.3.0";"001.002.007";"provision of medicines and other pharmaceutical products"
3;"0630";"06.3.0";"001.002.008";"provision of therapeutic appliances and equipment"
3;"0630";"06.3.0";"001.003";"medical services:"
3;"0630";"06.3.0";"001.003.001";"services of physicians in general or specialist practice, of surgeons and of dentists"
3;"0630";"06.3.0";"001.003.002";"medical analyses and X-rays"
3;"0630";"06.3.0";"001.003.003";"paramedical services such as those of nurses, midwives, chiropractors, optometrists, physiotherapists, speech therapists, etc."
4;"06300";"06.3.0.0";"000";"Hospital services"
4;"06300";"06.3.0.0";"001";"Includes:"
4;"06300";"06.3.0.0";"001.001";"Hospital services comprise the provision of the following services to hospital in-patients:"
4;"06300";"06.3.0.0";"001.002";"basic services:"
4;"06300";"06.3.0.0";"001.002.001";"administration"
4;"06300";"06.3.0.0";"001.002.002";"accommodation"
4;"06300";"06.3.0.0";"001.002.003";"food and drink"
4;"06300";"06.3.0.0";"001.002.004";"supervision and care by non-specialist staff (nursing auxiliaries)"
4;"06300";"06.3.0.0";"001.002.005";"first aid and resuscitation"
4;"06300";"06.3.0.0";"001.002.006";"ambulance transport"
4;"06300";"06.3.0.0";"001.002.007";"provision of medicines and other pharmaceutical products"
4;"06300";"06.3.0.0";"001.002.008";"provision of therapeutic appliances and equipment"
4;"06300";"06.3.0.0";"001.003";"medical services"
4;"06300";"06.3.0.0";"001.003.001";"services of physicians in general or specialist practice, of surgeons and of dentists"
4;"06300";"06.3.0.0";"001.003.002";"medical analyses and X-rays"
4;"06300";"06.3.0.0";"001.003.003";"paramedical services such as those of nurses, midwives, chiropractors, optometrists, physiotherapists, speech therapists, etc."
1;"07";"07.";"000";"TRANSPORT"
2;"071";"07.1";"000";"Purchase of vehicles"
2;"071";"07.1";"001";"Purchases of recreational vehicles such as camper vans, caravans, trailers, aeroplanes and boats are covered by (s. 09.2.1)."
3;"0711";"07.1.1";"000";"Motor cars"
3;"0711";"07.1.1";"001";"Includes:"
3;"0711";"07.1.1";"001.001";"motor cars, passenger vans, station wagons, estate cars and the like with either two-wheel drive or four-wheel drive"
3;"0711";"07.1.1";"002";"Excludes:"
3;"0711";"07.1.1";"002.001";"invalid carriages (s. 06.1.3)"
3;"0711";"07.1.1";"002.002";"camper vans (s. 09.2.1)"
3;"0711";"07.1.1";"002.003";"golf carts (s. 09.2.1)"
4;"07111";"07.1.1.1";"000";"New motor cars"
4;"07111";"07.1.1.1";"001";"Includes:"
4;"07111";"07.1.1.1";"001.001";"new motor cars, passenger vans, station wagons, estate cars and the like with either two-wheel drive or four-wheel drive"
4;"07112";"07.1.1.2";"000";"Second-hand motor cars"
4;"07112";"07.1.1.2";"001";"Includes:"
4;"07112";"07.1.1.2";"001.001";"second-hand motor cars, passenger vans, station wagons, estate cars and the like with either two-wheel drive or four-wheel drive"
3;"0712";"07.1.2";"000";"Motor cycles"
3;"0712";"07.1.2";"001";"Includes:"
3;"0712";"07.1.2";"001.001";"motor cycles of all types, scooters and powered bicycles"
3;"0712";"07.1.2";"002";"Also includes:"
3;"0712";"07.1.2";"002.001";"sidecars"
3;"0712";"07.1.2";"002.002";"snowmobiles"
3;"0712";"07.1.2";"003";"Excludes:"
3;"0712";"07.1.2";"003.001";"invalid carriages (s. 06.1.3)"
3;"0712";"07.1.2";"003.002";"golf carts (s. 09.2.1)"
4;"07120";"07.1.2.0";"000";"Motor cycles"
4;"07120";"07.1.2.0";"001";"Includes:"
4;"07120";"07.1.2.0";"001.001";"motor cycles of all types, scooters and powered bicycles"
4;"07120";"07.1.2.0";"002";"Also includes:"
4;"07120";"07.1.2.0";"002.001";"sidecars"
4;"07120";"07.1.2.0";"002.002";"snowmobiles"
4;"07120";"07.1.2.0";"003";"Excludes:"
4;"07120";"07.1.2.0";"003.001";"invalid carriages (s. 06.1.3.9)"
4;"07120";"07.1.2.0";"003.002";"golf carts (s. 09.2.1.5)"
3;"0713";"07.1.3";"000";"Bicycles"
3;"0713";"07.1.3";"001";"Includes:"
3;"0713";"07.1.3";"001.001";"bicycles and tricycles of all types"
3;"0713";"07.1.3";"002";"Also includes:"
3;"0713";"07.1.3";"002.001";"rickshaws"
3;"0713";"07.1.3";"003";"Excludes:"
3;"0713";"07.1.3";"003.001";"toy bicycles and tricycles (s. 09.3.1)"
4;"07130";"07.1.3.0";"000";"Bicycles"
4;"07130";"07.1.3.0";"001";"Includes:"
4;"07130";"07.1.3.0";"001.001";"bicycles and tricycles of all types"
4;"07130";"07.1.3.0";"002";"Also includes:"
4;"07130";"07.1.3.0";"002.001";"rickshaws"
4;"07130";"07.1.3.0";"003";"Excludes:"
4;"07130";"07.1.3.0";"003.001";"toy bicycles and tricycles (s. 09.3.1.2)"
4;"07130";"07.1.3.0";"003.002";"powered bicycles (s. 07.1.2.0)"
3;"0714";"07.1.4";"000";"Animal drawn vehicles"
3;"0714";"07.1.4";"001";"Includes:"
3;"0714";"07.1.4";"001.001";"animal drawn vehicles"
3;"0714";"07.1.4";"002";"Also includes:"
3;"0714";"07.1.4";"002.001";"animals required to draw the vehicles and related equipment (yokes, collars, harnesses, bridles, reins, etc.)"
3;"0714";"07.1.4";"003";"Excludes:"
3;"0714";"07.1.4";"003.001";"horses and ponies, horse or pony-drawn vehicles and related equipment purchased for recreational purposes (s. 09.2.1)"
4;"07140";"07.1.4.0";"000";"Animal drawn vehicles"
4;"07140";"07.1.4.0";"001";"Includes:"
4;"07140";"07.1.4.0";"001.001";"animal drawn vehicles"
4;"07140";"07.1.4.0";"002";"Also includes:"
4;"07140";"07.1.4.0";"002.001";"animals required to draw the vehicles and related equipment (yokes, collars, harnesses, bridles, reins, etc.)"
4;"07140";"07.1.4.0";"003";"Excludes:"
4;"07140";"07.1.4.0";"003.001";"horses and ponies, horse or pony-drawn vehicles and related equipment purchased for recreational purposes (s. 09.2.1.4)"
2;"072";"07.2";"000";"Operation of personal transport equipment"
2;"072";"07.2";"001";"Purchases of spare parts, accessories or lubricants made by households with the intention of undertaking the maintenance, repair or intervention themselves should be shown under (s. 07.2.1) or (s. 07.2.2). If households pay an enterprise to carry out the maintenance, repair or fitting, the total value of the service, Includes: the costs of the materials used, should be shown under (s. 07.2.3)."
3;"0721";"07.2.1";"000";"Spare parts and accessories for personal transport equipment"
3;"0721";"07.2.1";"001";"Includes:"
3;"0721";"07.2.1";"001.001";"tyres (new, used or retreaded), inner tubes, spark plugs, batteries, shock absorbers, filters, pumps and other spare parts or accessories for personal transport equipment"
3;"0721";"07.2.1";"002";"Also includes:"
3;"0721";"07.2.1";"002.001";"fire extinguishers for transport equipment"
3;"0721";"07.2.1";"002.002";"products specifically for the cleaning and maintenance of transport equipment such as paints, chrome cleaners, sealing compounds and bodywork polishes"
3;"0721";"07.2.1";"002.003";"covers for motor cars, motorcycles, etc."
3;"0721";"07.2.1";"003";"Excludes:"
3;"0721";"07.2.1";"003.001";"crash helmets for motorcycles and bicycles (s. 03.1.3)"
3;"0721";"07.2.1";"003.002";"non-specific products for cleaning and maintenance such as distilled water, household sponges, chamois leathers, detergents, etc. (s. 05.6.1)"
3;"0721";"07.2.1";"003.003";"charges for the fitting of spare parts and accessories and for the painting, washing and polishing of bodywork (s. 07.2.3)"
3;"0721";"07.2.1";"003.004";"radio-telephones (s. 08.2.0)"
3;"0721";"07.2.1";"003.005";"car radios (s. 09.1.1)"
3;"0721";"07.2.1";"003.006";"baby seats for cars (s. 12.3.2)"
4;"07211";"07.2.1.1";"000";"Tyres"
4;"07211";"07.2.1.1";"001";"Includes:"
4;"07211";"07.2.1.1";"001.001";"new, used or retreaded, including inner tubes for car, bicycles, motorcycles etc."
4;"07212";"07.2.1.2";"000";"Spare parts for personal transport equipment"
4;"07212";"07.2.1.2";"001";"Includes:"
4;"07212";"07.2.1.2";"001.001";" spark plugs, batteries, shock absorbers, filters, pumps and other spare parts for personal transport equipment"
4;"07213";"07.2.1.3";"000";"Accessories for personal transport equipment"
4;"07213";"07.2.1.3";"001";"Includes:"
4;"07213";"07.2.1.3";"001.001";"accessories for personal transport equipment but bought separately"
4;"07213";"07.2.1.3";"002";"Also includes:"
4;"07213";"07.2.1.3";"002.001";"GPS devices designed to be used in personal transport equipment"
3;"0722";"07.2.2";"000";"Fuels and lubricants for personal transport equipment"
3;"0722";"07.2.2";"001";"Includes:"
3;"0722";"07.2.2";"001.001";"Petrol and other fuels such as diesel, liquid petroleum gas, alcohol and two-stroke mixtures"
3;"0722";"07.2.2";"001.002";"lubricants, brake and transmission fluids, coolants and additives"
3;"0722";"07.2.2";"002";"Also includes:"
3;"0722";"07.2.2";"002.001";"fuel for major tools and equipment covered under (s. 05.5.1) and recreational vehicles covered under (s. 09.2.1)"
3;"0722";"07.2.2";"003";"Excludes:"
3;"0722";"07.2.2";"003.001";"charges for oil changes and greasing (s. 07.2.3)"
4;"07221";"07.2.2.1";"000";"Diesel"
4;"07221";"07.2.2.1";"001";"Includes:"
4;"07221";"07.2.2.1";"001.001";"diesel"
4;"07222";"07.2.2.2";"000";"Petrol"
4;"07222";"07.2.2.2";"001";"Includes:"
4;"07222";"07.2.2.2";"001.001";"petrol"
4;"07223";"07.2.2.3";"000";"Other fuels for personal transport equipment"
4;"07223";"07.2.2.3";"001";"Includes:"
4;"07223";"07.2.2.3";"001.001";"liquid petroleum gas, alcohol, electricity and two-stroke mixtures"
4;"07224";"07.2.2.4";"000";"Lubricants"
4;"07224";"07.2.2.4";"001";"Includes:"
4;"07224";"07.2.2.4";"001.001";"lubricants, brake and transmission fluids, coolants and additives"
4;"07224";"07.2.2.4";"002";"Excludes:"
4;"07224";"07.2.2.4";"002.001";"charges for oil changes and greasing (s. 07.2.3.0)"
3;"0723";"07.2.3";"000";"Maintenance and repair of personal transport equipment"
3;"0723";"07.2.3";"001";"Includes:"
3;"0723";"07.2.3";"001.001";"services purchased for the maintenance and repair of personal transport equipment such as fitting of parts and accessories, wheel balancing, technical inspection, breakdown services, oil changes, greasing and washing"
3;"0723";"07.2.3";"002";"Also includes:"
3;"0723";"07.2.3";"002.001";"total value of the service (that is both the cost of labour and the cost of materials are covered)"
3;"0723";"07.2.3";"003";"Excludes:"
3;"0723";"07.2.3";"003.001";"separate purchases of spare parts, accessories or lubricants made by households with the intention of undertaking the maintenance or repair themselves (s. 07.2.1) or (s. 07.2.2)"
3;"0723";"07.2.3";"003.002";"roadworthiness tests (s. 07.2.4)"
4;"07230";"07.2.3.0";"000";"Maintenance and repair of personal transport equipment"
4;"07230";"07.2.3.0";"001";"Includes:"
4;"07230";"07.2.3.0";"001.001";"services purchased for the maintenance and repair of personal transport equipment such as fitting of parts and accessories, wheel balancing, technical inspection, breakdown services, oil changes, greasing and washing"
4;"07230";"07.2.3.0";"002";"Also includes:"
4;"07230";"07.2.3.0";"002.001";"total value of the service (that is both the cost of labour and the cost of materials are covered)"
4;"07230";"07.2.3.0";"003";"Excludes:"
4;"07230";"07.2.3.0";"003.001";"separate purchases of spare parts, accessories or lubricants made by households with the intention of undertaking the maintenance or repair themselves (s. 07.2.1) or (s. 07.2.2)"
4;"07230";"07.2.3.0";"003.002";"roadworthiness tests (s. 07.2.4.3)"
3;"0724";"07.2.4";"000";"Other services in respect of personal transport equipment"
3;"0724";"07.2.4";"001";"Includes:"
3;"0724";"07.2.4";"001.001";"hire of garages or parking spaces not providing parking in connection with the dwelling"
3;"0724";"07.2.4";"001.002";"toll facilities (bridges, tunnels, shuttle ferries, motorways) and parking meters"
3;"0724";"07.2.4";"001.003";"driving lessons, driving tests and driving licences"
3;"0724";"07.2.4";"001.004";"roadworthiness tests"
3;"0724";"07.2.4";"001.005";"hire of personal transport equipment without drivers"
3;"0724";"07.2.4";"002";"Excludes:"
3;"0724";"07.2.4";"002.001";"hire of a car with driver (s. 07.3.2)"
3;"0724";"07.2.4";"002.002";"service charges for insurance in respect of personal transport equipment (s. 12.5.4)"
4;"07241";"07.2.4.1";"000";"Hire of garages, parking spaces and personal transport equipment"
4;"07241";"07.2.4.1";"001";"Includes:"
4;"07241";"07.2.4.1";"001.001";"hire of garages or parking spaces not providing parking in connection with the dwelling"
4;"07241";"07.2.4.1";"001.002";"hire of personal transport equipment without drivers"
4;"07241";"07.2.4.1";"002";"Excludes:"
4;"07241";"07.2.4.1";"002.001";"hire of a car with driver (s. 07.3.2.2)"
4;"07241";"07.2.4.1";"002.002";"service charges for insurance in respect of personal transport equipment (s. 12.5.4.1)"
4;"07242";"07.2.4.2";"000";"Toll facilities and parking meters"
4;"07242";"07.2.4.2";"001";"Includes:"
4;"07242";"07.2.4.2";"001.001";"toll facilities (bridges, tunnels, shuttle ferries, motorways) and parking meters"
4;"07243";"07.2.4.3";"000";"Driving lessons, tests, licences and road worthiness tests"
4;"07243";"07.2.4.3";"001";"Includes:"
4;"07243";"07.2.4.3";"001.001";"driving lessons, tests, licences and roadworthiness tests"
2;"073";"07.3";"000";"Transport services"
2;"073";"07.3";"001";"Purchases of transport services are generally classified by mode of transport. When a ticket covers two or more modes of transport - for example, intra-urban bus and underground or inter-urban train and ferry - and the expenditure cannot be apportioned between them, then such purchases should be classified in (s. 07.3.5). Costs of meals, snacks, drinks, refreshments or accommodation services have to be included if covered by the fare and not separately priced. If separately priced, these costs have to be classified in Division 11. School transport services are included, but ambulance services are excluded (s. 06.2.3)."
3;"0731";"07.3.1";"000";"Passenger transport by railway"
3;"0731";"07.3.1";"001";"Includes:"
3;"0731";"07.3.1";"001.001";"transport of individuals and groups of persons and luggage by train, tram and underground"
3;"0731";"07.3.1";"002";"Also includes:"
3;"0731";"07.3.1";"002.001";"transport of private vehicles"
3;"0731";"07.3.1";"003";"Excludes:"
3;"0731";"07.3.1";"003.001";"funicular transport (s. 07.3.6)"
4;"07311";"07.3.1.1";"000";"Passenger transport by train"
4;"07311";"07.3.1.1";"001";"Includes:"
4;"07311";"07.3.1.1";"001.001";"transport of individuals and groups of persons and luggage by train"
4;"07312";"07.3.1.2";"000";"Passenger transport by underground and tram"
4;"07312";"07.3.1.2";"001";"Includes:"
4;"07312";"07.3.1.2";"001.001";"transport of individuals and groups of persons and luggage by underground"
4;"07312";"07.3.1.2";"001.002";"transport of individuals and groups of persons and luggage by tram"
3;"0732";"07.3.2";"000";"Passenger transport by road"
3;"0732";"07.3.2";"001";"Includes:"
3;"0732";"07.3.2";"001.001";"transport of individuals and groups of persons and luggage by bus, coach, taxi and hired car with driver"
4;"07321";"07.3.2.1";"000";"Passenger transport by bus and coach"
4;"07321";"07.3.2.1";"001";"Includes:"
4;"07321";"07.3.2.1";"001.001";"transport of individuals and groups of persons and luggage by bus and coach"
4;"07322";"07.3.2.2";"000";"Passenger transport by taxi and hired car with driver"
4;"07322";"07.3.2.2";"001";"Includes:"
4;"07322";"07.3.2.2";"001.001";"transport of individuals and groups of persons and luggage by taxi and hired car with driver"
3;"0733";"07.3.3";"000";"Passenger transport by air"
3;"0733";"07.3.3";"001";"Includes:"
3;"0733";"07.3.3";"001.001";"transport of individuals and groups of persons and luggage by aeroplane and helicopter"
4;"07331";"07.3.3.1";"000";"Domestic flights"
4;"07331";"07.3.3.1";"001";"Includes:"
4;"07331";"07.3.3.1";"001.001";"domestic transport of individuals and groups of persons and luggage by aeroplane and helicopter"
4;"07332";"07.3.3.2";"000";"International flights"
4;"07332";"07.3.3.2";"001";"Includes:"
4;"07332";"07.3.3.2";"001.001";"international transport of individuals and groups of persons and luggage by aeroplane and helicopter (international means that the destination is outside the country)"
3;"0734";"07.3.4";"000";"Passenger transport by sea and inland waterway"
3;"0734";"07.3.4";"001";"Includes:"
3;"0734";"07.3.4";"001.001";"transport of individuals and groups of persons and luggage by ship, boat, ferry, hovercraft and hydrofoil"
3;"0734";"07.3.4";"002";"Also includes:"
3;"0734";"07.3.4";"002.001";"transport of private vehicles"
4;"07341";"07.3.4.1";"000";"Passenger transport by sea"
4;"07341";"07.3.4.1";"001";"Includes:"
4;"07341";"07.3.4.1";"001.001";"transport of individuals and groups of persons and luggage by ship, boat, ferry, hovercraft and hydrofoil"
4;"07341";"07.3.4.1";"002";"Also includes:"
4;"07341";"07.3.4.1";"002.001";"transport of private vehicles"
4;"07342";"07.3.4.2";"000";"Passenger transport by inland waterway"
4;"07342";"07.3.4.2";"001";"Includes:"
4;"07342";"07.3.4.2";"001.001";"transport of individuals and groups of persons and luggage by ship, boat, ferry, hovercraft and hydrofoil"
4;"07342";"07.3.4.2";"002";"Also includes:"
4;"07342";"07.3.4.2";"002.001";"transport of private vehicles"
3;"0735";"07.3.5";"000";"Combined passenger transport"
3;"0735";"07.3.5";"001";"Includes:"
3;"0735";"07.3.5";"001.001";"transport of individuals and groups of persons and luggage by two or more modes of transport when the expenditure cannot be apportioned between them"
3;"0735";"07.3.5";"002";"Also includes:"
3;"0735";"07.3.5";"002.001";"transport of private vehicles"
3;"0735";"07.3.5";"002.002";"Fares paid in an anticipated way to be used in different city means of transport"
3;"0735";"07.3.5";"003";"Excludes:"
3;"0735";"07.3.5";"003.001";"package holidays (s. 09.6.0)"
4;"07350";"07.3.5.0";"000";"Combined passenger transport"
4;"07350";"07.3.5.0";"001";"Includes:"
4;"07350";"07.3.5.0";"001.001";"transport of individuals and groups of persons and luggage by two or more modes of transport when the expenditure cannot be apportioned between them"
4;"07350";"07.3.5.0";"002";"Also includes:"
4;"07350";"07.3.5.0";"002.001";"transport of private vehicles"
4;"07350";"07.3.5.0";"003";"Excludes:"
4;"07350";"07.3.5.0";"003.001";"package holidays (s. 09.6.0)"
3;"0736";"07.3.6";"000";"Other purchased transport services"
3;"0736";"07.3.6";"001";"Includes:"
3;"0736";"07.3.6";"001.001";"funicular, cable-car and chairlift transport"
3;"0736";"07.3.6";"001.002";"removal and storage services"
3;"0736";"07.3.6";"001.003";"services of porters and left-luggage and luggage-forwarding offices"
3;"0736";"07.3.6";"001.004";"travel agents' commissions, if separately priced"
3;"0736";"07.3.6";"002";"Excludes:"
3;"0736";"07.3.6";"002.001";"cable-car and chairlift transport at ski resorts and holiday centres (s. 09.4.1)"
4;"07361";"07.3.6.1";"000";"Funicular, cable-car and chair-lift transport"
4;"07361";"07.3.6.1";"001";"Excludes:"
4;"07361";"07.3.6.1";"001.001";"cable-car and chair-lift transport at ski resorts and holiday centres (s. 09.4.1.2)"
4;"07362";"07.3.6.2";"000";"Removal and storage services"
4;"07362";"07.3.6.2";"001";"Includes:"
4;"07362";"07.3.6.2";"001.001";"services of porters and left-luggage and luggage-forwarding offices"
4;"07369";"07.3.6.9";"000";"Other purchased transport services n.e.c."
4;"07369";"07.3.6.9";"001";"Includes:"
4;"07369";"07.3.6.9";"001.001";"travel agents' commissions, if separately priced"
1;"08";"08.";"000";"COMMUNICATION"
2;"081";"08.1";"000";"Postal services"
3;"0810";"08.1.0";"000";"Postal services"
3;"0810";"08.1.0";"001";"Includes:"
3;"0810";"08.1.0";"001.001";"payments for the delivery of letters, postcards and parcels"
3;"0810";"08.1.0";"001.002";"private mail and parcel delivery"
3;"0810";"08.1.0";"002";"Also includes:"
3;"0810";"08.1.0";"002.001";"all purchases of new postage stamps, pre-franked postcards and aerogrammes"
3;"0810";"08.1.0";"003";"Excludes:"
3;"0810";"08.1.0";"003.001";"purchase of used or cancelled postage stamps (s. 09.3.1)"
3;"0810";"08.1.0";"003.002";"financial services of post offices (s. 12.6.2)"
4;"08101";"08.1.0.1";"000";"Letter handling services"
4;"08101";"08.1.0.1";"001";"Includes:"
4;"08101";"08.1.0.1";"001.001";"postcards and all purchases of new postage stamps, pre-franked postcards and aerogrammes"
4;"08109";"08.1.0.9";"000";"Other postal services"
4;"08109";"08.1.0.9";"001";"Includes:"
4;"08109";"08.1.0.9";"001.001";"parcels delivery services"
2;"082";"08.2";"000";"Telephone and telefax equipment"
3;"0820";"08.2.0";"000";"Telephone and telefax equipment"
3;"0820";"08.2.0";"001";"Includes:"
3;"0820";"08.2.0";"001.001";"purchases of telephones, radio-telephones, telefax machines, telephone-answering machines and telephone loudspeakers"
3;"0820";"08.2.0";"001.002";"repair of such equipment"
3;"0820";"08.2.0";"002";"Excludes:"
3;"0820";"08.2.0";"002.001";"telefax and telephone-answering facilities provided by personal computers (s. 09.1.3)"
4;"08201";"08.2.0.1";"000";"Fixed telephone equipment"
4;"08201";"08.2.0.1";"001";"Includes:"
4;"08201";"08.2.0.1";"001.001";"fixed telephones"
4;"08202";"08.2.0.2";"000";"Mobile telephone equipment"
4;"08202";"08.2.0.2";"001";"Includes:"
4;"08202";"08.2.0.2";"001.001";"mobile telephone handsets, including devices with several functions"
4;"08203";"08.2.0.3";"000";"Other equipment of telephone and telefax equipment"
4;"08203";"08.2.0.3";"001";"Includes:"
4;"08203";"08.2.0.3";"001.001";"radio-telephones (""walkie-talkie""), telefax machines, telephone-answering machines and telephone loudspeakers"
4;"08204";"08.2.0.4";"000";"Repair of telephone or telefax equipment"
4;"08204";"08.2.0.4";"001";"Includes:"
4;"08204";"08.2.0.4";"001.001";"repair of telephone or telefax equipment"
2;"083";"08.3";"000";"Telephone and telefax services"
3;"0830";"08.3.0";"000";"Telephone and telefax services"
3;"0830";"08.3.0";"001";"Includes:"
3;"0830";"08.3.0";"001.001";"installation and subscription costs of personal telephone equipment"
3;"0830";"08.3.0";"001.002";"telephone calls from a private line or from a public line (public telephone box, post office cabin, etc.)"
3;"0830";"08.3.0";"001.003";"telephone calls from hotels, cafés, restaurants and the like"
3;"0830";"08.3.0";"001.004";"telegraphy, telex and telefax services"
3;"0830";"08.3.0";"001.005";"information transmission services"
3;"0830";"08.3.0";"001.006";"Internet connection services"
3;"0830";"08.3.0";"001.007";"hire of telephones, telefax machines, telephone-answering machines and telephone loudspeakers"
3;"0830";"08.3.0";"002";"Also includes:"
3;"0830";"08.3.0";"002.001";"radio-telephony, radio-telegraphy and radiotelex services"
4;"08301";"08.3.0.1";"000";"Wired telephone services"
4;"08301";"08.3.0.1";"001";"Includes:"
4;"08301";"08.3.0.1";"001.001";"local, regional, national and international calls"
4;"08301";"08.3.0.1";"001.002";"telephone calls from a public line or from hotels, cafés, restaurants and the like"
4;"08301";"08.3.0.1";"001.003";"hire of wired telephone equipment, telephone-answering machines and telephone loudspeakers"
4;"08301";"08.3.0.1";"002";"Also includes:"
4;"08301";"08.3.0.1";"002.001";"installation and subscription costs of personal telephone equipment"
4;"08302";"08.3.0.2";"000";"Wireless telephone services"
4;"08302";"08.3.0.2";"001";"Includes:"
4;"08302";"08.3.0.2";"001.001";"national calls, including voice and video calls"
4;"08302";"08.3.0.2";"001.002";"International calls, including voice and video calls"
4;"08302";"08.3.0.2";"001.003";"messages, including voice, written (SMS) and image (MMS) messages"
4;"08302";"08.3.0.2";"001.004";"other mobile telephone services"
4;"08302";"08.3.0.2";"001.005";"hire of wireless telephone equipment"
4;"08302";"08.3.0.2";"002";"Also includes:"
4;"08302";"08.3.0.2";"002.001";"costs of telephone equipment if included in subscription costs"
4;"08302";"08.3.0.2";"002.002";"mobile phones included in a package, i.e. pre-paid or post-paid packages, generally tied to a specific operator for a certain period of time"
4;"08303";"08.3.0.3";"000";"Internet access provision services"
4;"08303";"08.3.0.3";"001";"Includes:"
4;"08303";"08.3.0.3";"001.001";"Internet access services provided by operators of wired, wireless and satellite infrastructure"
4;"08303";"08.3.0.3";"001.002";"hire of internet access provision equipment"
4;"08303";"08.3.0.3";"002";"Also includes:"
4;"08303";"08.3.0.3";"002.001";"activation fee and monthly rate"
4;"08304";"08.3.0.4";"000";"Bundled telecommunication services"
4;"08304";"08.3.0.4";"001";"Includes:"
4;"08304";"08.3.0.4";"001.001";"telephony/Internet/television packages"
4;"08305";"08.3.0.5";"000";"Other information transmission services"
4;"08305";"08.3.0.5";"001";"Includes:"
4;"08305";"08.3.0.5";"001.001";"telegraphy, telex and telefax services"
4;"08305";"08.3.0.5";"001.002";"VOIP (Voice Over Internet Protocol) provision"
4;"08305";"08.3.0.5";"002";"- hire of telegraphy, telex, telefax, radiotelephony, radiotelegraphy and radiotelex equipment"
1;"09";"09.";"000";"RECREATION AND CULTURE"
2;"091";"09.1";"000";"Audio-visual, photographic and information processing equipment"
3;"0911";"09.1.1";"000";"Equipment for the reception, recording and reproduction of sound and picture"
3;"0911";"09.1.1";"001";"Includes:"
3;"0911";"09.1.1";"001.001";"television sets, video cassette players and recorders, television aerials of all types"
3;"0911";"09.1.1";"001.002";"radio sets, car radios, radio clocks, two-way radios, amateur radio receivers and transmitters"
3;"0911";"09.1.1";"001.003";"gramophones, tape players and recorders, cassette players and recorders, CD-players, personal stereos, stereo systems and their constituent units (turntables, tuners, amplifiers, speakers, etc.), microphones and earphones"
3;"0911";"09.1.1";"002";"Excludes:"
